x,y,z
93.5890,847.235,0.134
93.8390,847.253,0.113
94.3290,847.154,0.071
94.8010,847.072,0.038
95.2300,846.984,0.022
95.7390,846.889,-0.036
96.4230,846.722,-0.102
97.1020,846.550,-0.155
97.8490,846.245,-0.238
98.5680,846.130,-0.308
99.1560,846.216,-0.364
99.7660,846.157,-0.433
100.5030,846.109,-0.520
101.2090,846.060,-0.631
101.8190,846.065,-0.719
102.3950,845.906,-0.749
103.0410,846.036,-0.817
103.5700,845.778,-0.812
104.3030,845.759,-0.873
104.9980,845.736,-0.928
105.5970,845.507,-0.986
106.1420,845.453,-1.029
106.7160,845.456,-1.060
107.2450,845.449,-1.112
107.8390,845.411,-1.137
108.3640,845.211,-1.088
108.9420,845.203,-1.162
109.4490,845.156,-1.184
109.9990,845.138,-1.176
110.6280,845.236,-1.219
111.2790,845.291,-1.255
111.9310,845.447,-1.316
112.4920,845.579,-1.327
113.0820,845.669,-1.383
113.7850,845.975,-1.446
114.4880,846.208,-1.505
115.2990,846.250,-1.537
115.9350,846.172,-1.574
116.5160,846.024,-1.608
117.5070,845.802,-1.670
118.6120,846.132,-1.769
119.6320,846.125,-1.802
120.5200,846.392,-1.899
121.0610,846.467,-1.938
121.7830,846.436,-1.942
122.4790,846.563,-1.960
123.0560,846.686,-2.004
123.5800,846.898,-2.032
124.5070,847.132,-2.079
125.3820,847.250,-2.117
126.2850,847.371,-2.150
126.9680,847.455,-2.183
127.5080,847.493,-2.194
128.1400,847.601,-2.242
128.6660,847.688,-2.251
129.1860,847.835,-2.255
129.8770,847.911,-2.199
130.8380,847.826,-2.226
131.4210,848.002,-2.229
131.9300,847.894,-2.265
132.7620,848.025,-2.186
133.2660,847.844,-2.192
133.7830,847.998,-2.233
134.3010,848.260,-2.258
135.3140,848.248,-2.258
136.0860,848.101,-2.202
136.9110,848.377,-2.175
137.8390,848.431,-2.026
138.8790,848.340,-2.024
139.4650,848.177,-2.026
140.4210,848.500,-2.011
140.9570,848.688,-2.046
141.9190,848.056,-1.983
142.7110,847.868,-1.703
143.5700,847.781,-1.659
144.2540,847.734,-1.656
144.9720,847.709,-1.649
145.7970,847.687,-1.652
146.3350,847.644,-1.635
146.8960,847.630,-1.620
147.4650,847.621,-1.596
148.0480,847.587,-1.610
148.5600,847.580,-1.603
149.2110,847.573,-1.608
149.8280,847.552,-1.583
150.8760,847.547,-1.598
151.4310,847.479,-1.579
151.9540,847.430,-1.576
152.5010,847.405,-1.558
153.6510,847.356,-1.550
154.1940,847.322,-1.573
154.7190,847.304,-1.559
155.2300,847.287,-1.559
155.7360,847.279,-1.563
156.2610,847.246,-1.554
157.2630,847.138,-1.531
158.3170,847.010,-1.544
158.8760,847.023,-1.545
159.9390,846.915,-1.538
161.1320,846.853,-1.529
161.6560,846.822,-1.535
162.6580,846.740,-1.541
163.6840,846.670,-1.536
164.2060,846.654,-1.534
164.7460,846.638,-1.536
165.3530,846.607,-1.535
165.9860,846.529,-1.552
166.5630,846.470,-1.531
167.2900,846.374,-1.537
167.9180,846.318,-1.538
168.5630,846.250,-1.540
169.1460,846.150,-1.529
169.8470,846.134,-1.519
170.4710,846.067,-1.532
171.0460,846.012,-1.504
171.6480,845.967,-1.521
172.2650,845.896,-1.528
172.8810,845.823,-1.534
173.5200,845.782,-1.520
174.1240,845.725,-1.533
174.7080,845.661,-1.534
175.3510,845.515,-1.530
176.0050,845.543,-1.517
176.8380,845.482,-1.562
177.4310,845.433,-1.565
178.0810,845.314,-1.583
178.7310,845.227,-1.559
179.4250,845.171,-1.580
180.1580,845.130,-1.586
180.8580,845.097,-1.590
181.5740,845.027,-1.607
182.2940,844.943,-1.607
182.9380,844.887,-1.606
183.6170,844.744,-1.625
184.3430,844.652,-1.621
185.0440,844.591,-1.639
185.7030,844.539,-1.651
186.3960,844.462,-1.650
187.0680,844.407,-1.670
187.7490,844.261,-1.673
188.4450,844.289,-1.679
189.2160,844.242,-1.690
189.9030,844.197,-1.718
190.5820,844.128,-1.709
191.3120,844.065,-1.719
191.9900,844.018,-1.746
192.6970,843.982,-1.744
193.4450,843.952,-1.765
194.1710,843.907,-1.773
194.8550,843.857,-1.794
195.5040,843.814,-1.809
196.2000,843.767,-1.820
196.9010,843.728,-1.835
197.6200,843.726,-1.861
198.3100,843.646,-1.869
199.0220,843.645,-1.888
199.7310,843.635,-1.916
200.4240,843.596,-1.918
201.1600,843.575,-1.925
201.8500,843.541,-1.968
202.5410,843.523,-1.951
203.2090,843.473,-1.986
203.8600,843.470,-1.988
204.5070,843.440,-1.991
205.2230,843.453,-2.005
205.9190,843.435,-2.024
206.6390,843.450,-2.052
207.3330,843.449,-2.070
208.0720,843.477,-2.095
208.8050,843.511,-2.129
209.4770,843.540,-2.141
210.1520,843.611,-2.149
210.8240,843.651,-2.171
211.5360,843.724,-2.198
212.2280,843.795,-2.201
212.8950,843.875,-2.219
213.5520,843.971,-2.218
214.2270,844.067,-2.250
214.9120,844.189,-2.277
215.5690,844.296,-2.292
216.2270,844.411,-2.301
216.9510,844.494,-2.307
217.6570,844.623,-2.331
218.3590,844.723,-2.351
219.0600,844.836,-2.354
219.7150,844.920,-2.368
220.3830,845.020,-2.387
221.0690,845.115,-2.394
221.7350,845.210,-2.422
222.4360,845.318,-2.433
223.1270,845.403,-2.442
223.8470,845.484,-2.469
224.5820,845.555,-2.483
225.2800,845.636,-2.519
225.9150,845.734,-2.518
226.5740,845.841,-2.534
227.2440,845.913,-2.542
227.9440,845.996,-2.571
228.6410,846.067,-2.587
229.3190,846.151,-2.607
230.0430,846.222,-2.620
230.7710,846.311,-2.644
231.5080,846.392,-2.676
232.2130,846.418,-2.700
232.8990,846.480,-2.712
233.5720,846.571,-2.733
234.2310,846.641,-2.758
234.9030,846.696,-2.771
235.5610,846.752,-2.803
236.2440,846.803,-2.812
236.9740,846.850,-2.833
237.7190,846.895,-2.848
238.4110,846.944,-2.879
239.0920,846.966,-2.881
239.7660,847.010,-2.916
240.4840,847.057,-2.931
241.1860,847.122,-2.955
241.9070,847.131,-2.989
242.6380,847.155,-2.997
243.3290,847.168,-3.015
244.0200,847.218,-3.044
244.6910,847.232,-3.069
245.3670,847.258,-3.083
246.0350,847.305,-3.102
246.6970,847.333,-3.129
247.3680,847.319,-3.135
248.0730,847.344,-3.167
248.7840,847.377,-3.170
249.4850,847.400,-3.217
250.1630,847.393,-3.227
250.8720,847.373,-3.250
251.6010,847.388,-3.256
252.3110,847.411,-3.285
252.9900,847.422,-3.303
253.6390,847.406,-3.324
254.3120,847.417,-3.339
255.0120,847.440,-3.358
255.7410,847.459,-3.390
256.4550,847.455,-3.382
257.1520,847.456,-3.426
257.8430,847.444,-3.439
258.5490,847.447,-3.463
259.2490,847.445,-3.457
259.9280,847.452,-3.492
260.6160,847.428,-3.514
261.3160,847.429,-3.528
262.0280,847.420,-3.550
262.7690,847.411,-3.558
263.4850,847.402,-3.586
264.1580,847.392,-3.606
264.8240,847.352,-3.630
265.5230,847.334,-3.640
266.2360,847.325,-3.666
266.9390,847.315,-3.672
267.6340,847.290,-3.707
268.3180,847.240,-3.714
269.0130,847.232,-3.737
269.7130,847.198,-3.748
270.4010,847.164,-3.775
271.1250,847.123,-3.782
271.8600,847.102,-3.804
272.5550,847.074,-3.837
273.2300,847.035,-3.841
273.9560,846.979,-3.861
274.6700,846.959,-3.872
275.3720,846.931,-3.886
276.0410,846.869,-3.906
276.6940,846.802,-3.921
277.3950,846.772,-3.950
278.0650,846.721,-3.947
278.7350,846.667,-3.962
279.4030,846.608,-3.974
280.1070,846.542,-3.995
280.8130,846.476,-4.006
281.5280,846.379,-4.013
282.2460,846.303,-4.038
282.9590,846.218,-4.032
283.6570,846.142,-4.060
284.3340,846.047,-4.067
285.0180,845.960,-4.100
285.6820,845.873,-4.100
286.3390,845.800,-4.112
287.0340,845.717,-4.129
287.7400,845.653,-4.144
288.3770,845.570,-4.160
289.0590,845.466,-4.178
289.7900,845.385,-4.165
290.5400,845.317,-4.177
291.2600,845.230,-4.203
291.9500,845.140,-4.198
292.6310,845.060,-4.220
293.3270,844.988,-4.233
294.0080,844.939,-4.242
294.6890,844.878,-4.232
295.3610,844.835,-4.257
296.0360,844.779,-4.272
296.7370,844.744,-4.274
297.4530,844.701,-4.287
298.1830,844.654,-4.299
298.8990,844.631,-4.288
299.5820,844.605,-4.312
300.2800,844.546,-4.310
300.9900,844.530,-4.326
301.7170,844.523,-4.332
302.4250,844.480,-4.342
303.1440,844.447,-4.351
303.8680,844.440,-4.354
304.5640,844.422,-4.359
305.2500,844.388,-4.356
305.9630,844.391,-4.384
306.6530,844.370,-4.386
307.3390,844.362,-4.393
307.9910,844.336,-4.409
308.6560,844.315,-4.399
309.3250,844.298,-4.407
310.0290,844.307,-4.414
310.7630,844.301,-4.412
311.4930,844.294,-4.438
312.2080,844.273,-4.427
312.9230,844.271,-4.429
313.6500,844.288,-4.428
314.3340,844.318,-4.435
314.9990,844.343,-4.447
315.6520,844.336,-4.440
316.3580,844.355,-4.447
317.0850,844.387,-4.428
317.8100,844.430,-4.460
318.5110,844.449,-4.445
319.1900,844.498,-4.464
319.8940,844.517,-4.454
320.6140,844.579,-4.474
321.3310,844.660,-4.466
322.0000,844.691,-4.473
322.6540,844.724,-4.462
323.3650,844.775,-4.445
324.1120,844.857,-4.448
324.8390,844.926,-4.457
325.5560,844.962,-4.465
326.2420,844.994,-4.457
326.9500,845.079,-4.463
327.6500,845.139,-4.467
328.3400,845.205,-4.458
328.9980,845.270,-4.475
329.6610,845.322,-4.467
330.3560,845.412,-4.494
331.0670,845.488,-4.483
331.7510,845.547,-4.481
332.4470,845.596,-4.487
333.1870,845.665,-4.486
333.9450,845.743,-4.486
334.6530,845.799,-4.494
335.3390,845.865,-4.480
336.0460,845.926,-4.488
336.7670,846.026,-4.502
337.4480,846.087,-4.501
338.1250,846.138,-4.508
338.8350,846.192,-4.489
339.5670,846.257,-4.489
340.2630,846.330,-4.498
340.9400,846.366,-4.494
341.6140,846.398,-4.476
342.3200,846.445,-4.500
343.0730,846.495,-4.483
343.8400,846.559,-4.490
344.5480,846.598,-4.506
345.2330,846.614,-4.487
345.9290,846.677,-4.496
346.6270,846.726,-4.488
347.3260,846.756,-4.503
348.0130,846.792,-4.499
348.7020,846.832,-4.497
349.3630,846.863,-4.495
350.0240,846.880,-4.488
350.7380,846.918,-4.485
351.5180,846.944,-4.503
352.2750,846.967,-4.498
352.9900,846.969,-4.525
353.6890,846.998,-4.506
354.3890,847.014,-4.500
355.0810,847.048,-4.506
355.7640,847.055,-4.500
356.4350,847.078,-4.523
357.1050,847.068,-4.504
357.8060,847.082,-4.499
358.5340,847.095,-4.509
359.2510,847.101,-4.501
359.9650,847.103,-4.529
360.7070,847.091,-4.507
361.4340,847.097,-4.521
362.1520,847.103,-4.513
362.8530,847.095,-4.520
363.5630,847.083,-4.515
364.2610,847.093,-4.531
364.9770,847.067,-4.522
365.7090,847.031,-4.520
366.4360,847.029,-4.525
367.1150,847.027,-4.523
367.7850,847.008,-4.525
368.4960,846.963,-4.516
369.2590,846.978,-4.517
369.9860,846.972,-4.524
370.6600,846.923,-4.533
371.3500,846.856,-4.512
372.0960,846.862,-4.514
372.8240,846.853,-4.520
373.5050,846.828,-4.533
374.1800,846.799,-4.533
374.8830,846.748,-4.532
375.6250,846.726,-4.554
376.3670,846.716,-4.538
377.0650,846.680,-4.529
377.7610,846.642,-4.535
378.4630,846.622,-4.525
379.1780,846.595,-4.549
379.8860,846.553,-4.546
380.6030,846.543,-4.531
381.3140,846.523,-4.544
382.0170,846.492,-4.546
382.7430,846.469,-4.560
383.4520,846.414,-4.548
384.1860,846.403,-4.558
384.9050,846.385,-4.557
385.6090,846.357,-4.570
386.3230,846.292,-4.568
387.0390,846.274,-4.565
387.7720,846.249,-4.561
388.4740,846.223,-4.550
389.1270,846.205,-4.565
389.8190,846.143,-4.568
390.5730,846.121,-4.560
391.3450,846.117,-4.571
392.0650,846.091,-4.575
392.7670,846.024,-4.583
393.4760,846.018,-4.583
394.1800,845.986,-4.593
394.8890,845.977,-4.597
395.5750,845.952,-4.604
396.2410,845.948,-4.619
396.9190,845.953,-4.631
397.6300,845.983,-4.654
398.3700,846.067,-4.684
399.1100,846.131,-4.699
399.7860,845.909,-4.637
400.4920,845.803,-4.634
401.1980,845.753,-4.617
401.8910,845.711,-4.626
402.6000,845.696,-4.624
403.2790,845.678,-4.633
403.9440,845.649,-4.638
404.5930,845.617,-4.649
405.2790,845.581,-4.644
405.9820,845.563,-4.637
406.7090,845.557,-4.628
407.4160,845.516,-4.654
408.1480,845.475,-4.664
408.8950,845.458,-4.660
409.6160,845.426,-4.670
410.3230,845.415,-4.671
411.0060,845.379,-4.679
411.6770,845.340,-4.669
412.3550,845.325,-4.675
413.0640,845.306,-4.689
413.7670,845.285,-4.704
414.4620,845.280,-4.701
415.1290,845.232,-4.703
415.8560,845.199,-4.688
416.6180,845.186,-4.700
417.3700,845.187,-4.723
418.0760,845.142,-4.713
418.7570,845.125,-4.722
419.4390,845.105,-4.721
420.1260,845.079,-4.732
420.8340,845.057,-4.732
421.5450,845.047,-4.742
422.2770,845.039,-4.754
422.9890,845.007,-4.750
423.6880,844.984,-4.754
424.3880,844.954,-4.762
425.1000,844.928,-4.776
425.8240,844.913,-4.771
426.5690,844.910,-4.785
427.2900,844.886,-4.778
427.9740,844.861,-4.784
428.6700,844.835,-4.796
429.3720,844.820,-4.800
430.0980,844.826,-4.811
430.7980,844.833,-4.843
431.4890,844.811,-4.835
432.1910,844.792,-4.821
432.9100,844.766,-4.837
433.6460,844.781,-4.847
434.3570,844.786,-4.856
435.0460,844.779,-4.837
435.7290,844.796,-4.851
436.4300,844.770,-4.856
437.1480,844.786,-4.874
437.8520,844.807,-4.863
438.5110,844.811,-4.868
439.1910,844.794,-4.880
439.8890,844.812,-4.906
440.6350,844.814,-4.919
441.3760,844.825,-4.915
442.0730,844.841,-4.922
442.7690,844.840,-4.919
443.4730,844.829,-4.942
444.1880,844.876,-4.929
444.8860,844.910,-4.940
445.5740,844.906,-4.947
446.2690,844.922,-4.969
446.9970,844.924,-4.972
447.7190,844.948,-4.987
448.4370,844.976,-4.978
449.1260,845.008,-4.992
449.8230,845.000,-4.992
450.5420,845.046,-4.997
451.2320,845.085,-5.006
451.9360,845.104,-4.998
452.6460,845.118,-5.010
453.3720,845.160,-5.015
454.1110,845.182,-5.020
454.8050,845.217,-5.038
455.4730,845.255,-5.045
456.1640,845.272,-5.033
456.8710,845.317,-5.043
457.5970,845.369,-5.057
458.3010,845.407,-5.083
459.0150,845.438,-5.065
459.7260,845.483,-5.071
460.4300,845.493,-5.103
461.1470,845.561,-5.090
461.8450,845.622,-5.094
462.5140,845.678,-5.111
463.2090,845.709,-5.093
463.9200,845.766,-5.112
464.6510,845.823,-5.129
465.3690,845.869,-5.136
466.0640,845.899,-5.146
466.7770,845.955,-5.143
467.4790,846.007,-5.156
468.1900,846.068,-5.155
468.8780,846.119,-5.157
469.5490,846.158,-5.164
470.2400,846.192,-5.172
470.9640,846.231,-5.184
471.6950,846.293,-5.209
472.4190,846.327,-5.216
473.1330,846.361,-5.231
473.8300,846.396,-5.222
474.5060,846.456,-5.220
475.1780,846.505,-5.229
475.8740,846.558,-5.239
476.5630,846.603,-5.241
477.2670,846.659,-5.256
477.9620,846.693,-5.246
478.6880,846.731,-5.256
479.4300,846.775,-5.246
480.1440,846.813,-5.290
480.8570,846.858,-5.285
481.5610,846.906,-5.302
482.2320,846.942,-5.299
482.9110,846.977,-5.327
483.5990,847.024,-5.317
484.3050,847.076,-5.314
485.0120,847.137,-5.334
485.7090,847.155,-5.342
486.4300,847.186,-5.359
487.1640,847.231,-5.359
487.8730,847.263,-5.347
488.5890,847.284,-5.370
489.3120,847.344,-5.377
490.0170,847.367,-5.394
490.7120,847.400,-5.388
491.4120,847.436,-5.393
492.1070,847.462,-5.411
492.7960,847.492,-5.416
493.4920,847.527,-5.424
494.2070,847.554,-5.439
494.9180,847.578,-5.442
495.6360,847.574,-5.435
496.3610,847.594,-5.467
497.0650,847.626,-5.483
497.7620,847.656,-5.488
498.4520,847.681,-5.487
499.1520,847.680,-5.500
499.8660,847.691,-5.513
500.6060,847.723,-5.534
501.3020,847.733,-5.533
501.9760,847.742,-5.545
502.6520,847.720,-5.535
503.3940,847.756,-5.555
504.1310,847.780,-5.557
504.8320,847.784,-5.559
505.5230,847.779,-5.575
506.2310,847.766,-5.586
506.9500,847.797,-5.594
507.6550,847.826,-5.598
508.3260,847.821,-5.608
508.9850,847.805,-5.635
509.6800,847.814,-5.622
510.3920,847.810,-5.631
511.1250,847.807,-5.646
511.8620,847.819,-5.660
512.5780,847.816,-5.663
513.2700,847.783,-5.659
513.9570,847.777,-5.659
514.6810,847.778,-5.677
515.3860,847.774,-5.683
516.0520,847.744,-5.710
516.7080,847.708,-5.700
517.4160,847.671,-5.711
518.1590,847.647,-5.713
518.8760,847.598,-5.736
519.5760,847.547,-5.732
520.3030,847.511,-5.734
521.0170,847.469,-5.751
521.7240,847.414,-5.762
522.3910,847.346,-5.772
523.0860,847.312,-5.766
523.8010,847.262,-5.782
524.5080,847.209,-5.798
525.2090,847.154,-5.793
525.8990,847.083,-5.803
526.6290,847.005,-5.828
527.3390,846.957,-5.827
528.0380,846.876,-5.827
528.7220,846.820,-5.841
529.3960,846.745,-5.851
530.0920,846.697,-5.865
530.7860,846.640,-5.850
531.4860,846.563,-5.860
532.1920,846.491,-5.863
532.9070,846.406,-5.856
533.6320,846.341,-5.878
534.3580,846.273,-5.889
535.0480,846.228,-5.887
535.7400,846.134,-5.904
536.4380,846.077,-5.896
537.1400,846.010,-5.906
537.8240,845.941,-5.924
538.5130,845.889,-5.925
539.2050,845.833,-5.931
539.9000,845.753,-5.932
540.6320,845.697,-5.953
541.3520,845.636,-5.947
542.0360,845.574,-5.963
542.7670,845.533,-5.973
543.4910,845.517,-5.986
544.1650,845.444,-5.979
544.8670,845.381,-5.991
545.5500,845.340,-5.993
546.2430,845.310,-6.007
546.9500,845.262,-6.036
547.6470,845.228,-6.033
548.3460,845.201,-6.030
549.0550,845.164,-6.030
549.7710,845.135,-6.041
550.4940,845.079,-6.048
551.2260,845.085,-6.068
551.9360,845.066,-6.076
552.6220,845.051,-6.075
553.3050,845.010,-6.095
554.0200,844.993,-6.083
554.7140,844.994,-6.099
555.4270,844.973,-6.101
556.1270,844.950,-6.115
556.8090,844.930,-6.113
557.5120,844.912,-6.139
558.1920,844.899,-6.147
558.8980,844.885,-6.136
559.6340,844.871,-6.154
560.3800,844.859,-6.160
561.1040,844.841,-6.174
561.8310,844.820,-6.183
562.5170,844.807,-6.197
563.1950,844.788,-6.196
563.8670,844.775,-6.201
564.5630,844.774,-6.206
565.2400,844.767,-6.205
565.9070,844.760,-6.227
566.5810,844.756,-6.233
567.3390,844.741,-6.218
568.0950,844.727,-6.245
568.8380,844.712,-6.242
569.5430,844.703,-6.253
570.2460,844.695,-6.273
570.9380,844.717,-6.273
571.5950,844.705,-6.285
572.2550,844.689,-6.286
572.9520,844.657,-6.289
573.6730,844.668,-6.298
574.3670,844.656,-6.320
575.0540,844.638,-6.304
575.7460,844.611,-6.329
576.4640,844.571,-6.332
577.2250,844.558,-6.342
577.9480,844.532,-6.352
578.6580,844.499,-6.367
579.3490,844.449,-6.353
580.0370,844.395,-6.378
580.7290,844.350,-6.381
581.4170,844.311,-6.391
582.0790,844.256,-6.400
582.7540,844.192,-6.414
583.4550,844.138,-6.415
584.1750,844.034,-6.434
584.8980,844.003,-6.456
585.6080,843.903,-6.447
586.3220,843.839,-6.460
587.0120,843.783,-6.469
587.7120,843.690,-6.478
588.4130,843.615,-6.486
589.1030,843.501,-6.477
589.8140,843.425,-6.484
590.5160,843.317,-6.489
591.2090,843.219,-6.502
591.8970,843.139,-6.508
592.5940,843.050,-6.514
593.2570,842.936,-6.521
593.9470,842.863,-6.531
594.6650,842.750,-6.532
595.4080,842.633,-6.559
596.1300,842.562,-6.559
596.8200,842.437,-6.560
597.4750,842.342,-6.566
598.1210,842.249,-6.575
598.7740,842.144,-6.581
599.4750,842.049,-6.586
600.1820,841.988,-6.586
600.8830,841.890,-6.591
601.6000,841.825,-6.596
602.2770,841.709,-6.603
603.0320,841.684,-6.614
603.7470,841.638,-6.639
604.4200,841.584,-6.632
605.0730,841.528,-6.654
605.7440,841.486,-6.648
606.4580,841.479,-6.652
607.1680,841.464,-6.668
607.8820,841.432,-6.670
608.6000,841.378,-6.676
609.3100,841.350,-6.682
610.0340,841.328,-6.689
610.7440,841.337,-6.697
611.4120,841.304,-6.707
612.0780,841.306,-6.699
612.7570,841.335,-6.701
613.4360,841.392,-6.718
614.0880,841.482,-6.728
614.7450,841.625,-6.723
615.3970,841.782,-6.747
616.0000,841.998,-6.751
616.5850,842.255,-6.752
617.1460,842.540,-6.780
617.7010,842.861,-6.773
618.2360,843.231,-6.769
619.1540,844.059,-6.785
66.7950,890.731,2.088
67.0540,890.757,2.052
67.3950,890.801,2.015
67.8670,890.842,1.937
68.3650,890.908,1.870
68.8480,890.969,1.811
69.3410,891.001,1.750
69.8540,891.060,1.682
70.3350,891.122,1.625
70.8120,891.170,1.567
71.3110,891.218,1.516
71.8160,891.264,1.450
72.2730,891.309,1.391
72.6840,891.349,1.369
73.0780,891.364,1.332
73.4910,891.374,1.287
73.9490,891.399,1.247
74.5160,891.434,1.199
76.6480,891.496,1.231
77.1110,891.563,1.160
77.6710,891.605,1.107
78.2720,891.689,1.051
78.8700,891.744,0.992
79.4600,891.807,0.931
79.9920,891.853,0.885
80.5230,891.907,0.834
81.0190,891.949,0.783
81.4870,891.990,0.737
81.9510,892.016,0.700
82.2400,892.041,0.676
82.5250,892.069,0.648
82.8420,892.097,0.612
83.1720,892.105,0.566
83.4440,892.109,0.549
83.7880,892.120,0.511
84.1590,892.140,0.451
84.4660,892.183,0.425
84.7680,892.228,0.400
85.0670,892.253,0.375
85.3890,892.271,0.350
85.6760,892.285,0.330
86.2360,892.254,0.314
86.5710,892.265,0.281
86.9560,892.305,0.231
87.2790,892.359,0.190
87.5850,892.391,0.165
87.9660,892.394,0.119
88.2460,892.349,0.109
88.4980,892.305,0.108
88.7980,892.286,0.085
89.1100,892.267,0.051
89.4150,892.238,0.025
90.0930,892.212,-0.048
90.7300,892.137,-0.114
91.4560,892.056,-0.195
92.1280,892.003,-0.245
92.7150,891.883,-0.315
93.4010,891.757,-0.413
93.9380,891.679,-0.493
94.5310,891.682,-0.568
95.0900,891.646,-0.658
95.6060,891.615,-0.735
96.3900,891.718,-0.869
97.1010,891.548,-0.971
97.6480,891.307,-1.024
98.1650,891.150,-1.096
98.8210,891.247,-1.152
99.4760,891.010,-1.167
100.0590,891.072,-1.239
100.6140,890.891,-1.286
101.1220,890.610,-1.314
101.6570,890.727,-1.381
102.2420,890.246,-1.412
102.7980,890.441,-1.496
103.3620,890.266,-1.525
103.9780,890.182,-1.547
104.4980,890.086,-1.638
105.0990,890.084,-1.660
105.6590,889.999,-1.702
106.2380,890.122,-1.706
106.9290,889.884,-1.717
107.5180,890.041,-1.745
107.8220,890.004,-1.765
108.4850,890.002,-1.780
109.1210,889.892,-1.748
109.7290,890.006,-1.801
110.5060,890.035,-1.861
111.5160,890.097,-1.871
112.0500,890.129,-1.906
112.9630,889.807,-1.916
113.5290,890.077,-1.898
114.0550,890.060,-1.932
114.6730,889.913,-1.956
115.5030,889.884,-2.016
116.2520,890.050,-2.065
117.3980,889.986,-2.090
118.4330,889.769,-2.110
119.3400,889.899,-2.142
119.9700,889.718,-2.106
120.7160,889.878,-2.168
122.1580,890.068,-2.258
122.8360,889.813,-2.251
123.5780,889.951,-2.297
124.4480,889.868,-2.357
125.4780,890.359,-2.406
126.2320,890.341,-2.408
127.0660,890.361,-2.474
127.7370,890.209,-2.499
128.8310,890.162,-2.545
129.4420,889.979,-2.559
130.3160,889.770,-2.589
131.5300,889.595,-2.682
132.0940,889.630,-2.689
132.7460,889.267,-2.574
133.7930,889.384,-2.598
134.4880,889.649,-2.506
135.0790,889.692,-2.551
135.6360,889.777,-2.602
136.4180,890.089,-2.651
137.0000,889.949,-2.551
137.5790,889.876,-2.546
138.2070,889.867,-2.564
138.7430,889.892,-2.590
139.2460,889.996,-2.595
139.7780,890.036,-2.589
140.3000,890.006,-2.582
141.2070,890.068,-2.621
142.0810,890.073,-2.612
143.0040,890.071,-2.639
143.5360,890.067,-2.658
144.0520,890.064,-2.670
145.0620,890.006,-2.663
145.6140,890.014,-2.694
146.1340,889.991,-2.704
147.1360,889.941,-2.732
148.1490,889.916,-2.771
149.1350,889.922,-2.797
150.1030,889.874,-2.841
151.0810,889.896,-2.847
151.5920,889.864,-2.884
152.1010,889.846,-2.885
152.6100,889.854,-2.896
153.5540,889.771,-2.904
154.5200,889.797,-2.928
155.5290,890.012,-3.008
156.0320,890.123,-3.047
157.5630,890.264,-3.101
158.3360,890.081,-3.068
159.1640,889.747,-2.971
160.0940,889.768,-2.982
160.9840,889.776,-3.028
161.4900,889.764,-3.012
161.9960,889.746,-3.023
162.9250,889.696,-3.018
163.8250,889.664,-2.994
164.7730,889.668,-3.003
165.7130,889.709,-2.998
166.6380,889.735,-2.987
167.1430,889.773,-3.004
168.1000,889.869,-3.004
169.0560,889.932,-3.024
170.0570,890.069,-3.052
170.9730,890.074,-3.028
171.9980,890.131,-3.037
172.5740,890.200,-3.061
173.1030,890.193,-3.052
174.1220,890.230,-3.068
174.6820,890.433,-3.142
175.6890,890.610,-3.207
176.6180,890.608,-3.206
177.1700,890.698,-3.229
177.7350,890.730,-3.227
178.3650,890.617,-3.226
178.9930,890.700,-3.239
179.5660,890.662,-3.243
180.0980,890.654,-3.237
180.6440,890.586,-3.215
181.2460,890.687,-3.253
181.7570,890.620,-3.207
182.2710,890.385,-3.147
182.8270,890.373,-3.151
183.3420,890.203,-3.093
183.9690,890.159,-3.102
184.5870,890.171,-3.092
185.1750,890.141,-3.091
185.7200,890.128,-3.097
186.2850,890.140,-3.096
186.8500,890.137,-3.095
187.4410,890.156,-3.119
187.9910,890.119,-3.113
188.5530,890.101,-3.115
189.0970,890.071,-3.085
190.0370,889.961,-3.075
190.6860,889.890,-3.069
191.3360,889.841,-3.070
191.8870,889.790,-3.061
192.4800,889.732,-3.057
193.0360,889.647,-3.041
193.6200,889.606,-3.045
194.2050,889.578,-3.038
194.7360,889.530,-3.038
195.2810,889.476,-3.028
195.8440,889.401,-3.011
196.4440,889.368,-3.008
197.0280,889.350,-3.009
197.5780,889.315,-3.002
198.1370,889.259,-3.005
198.7130,889.222,-2.966
199.3580,889.197,-2.973
199.9690,889.204,-2.972
200.5350,889.165,-2.966
201.0830,889.134,-2.970
201.6150,889.093,-2.954
202.1890,889.069,-2.928
202.7730,889.069,-2.923
203.3460,889.037,-2.900
203.9470,889.004,-2.900
204.4680,888.991,-2.902
205.0330,888.920,-2.882
205.6610,888.905,-2.844
206.2990,888.867,-2.838
206.9020,888.805,-2.808
207.4900,888.765,-2.803
208.0880,888.728,-2.792
208.6660,888.704,-2.778
209.2300,888.682,-2.774
209.7920,888.629,-2.745
210.3830,888.612,-2.728
210.9720,888.587,-2.726
211.5790,888.574,-2.702
212.1900,888.491,-2.695
212.8180,888.475,-2.690
213.3910,888.468,-2.682
213.9700,888.438,-2.663
214.5540,888.416,-2.648
215.1480,888.408,-2.641
215.7440,888.400,-2.635
216.3240,888.393,-2.631
216.8990,888.368,-2.611
217.5230,888.363,-2.618
218.1860,888.335,-2.628
218.8130,888.328,-2.617
219.3730,888.316,-2.593
219.9640,888.299,-2.577
220.5840,888.282,-2.580
221.2040,888.281,-2.581
221.7950,888.283,-2.592
