x,y,z
123.53,850.74,-2.09
124.42,850.77,-2.11
126.07,850.64,-2.11
127.32,850.63,-2.11
128.99,850.62,-2.12
130.68,850.77,-2.14
132.35,851.04,-2.17
134.15,851.09,-2.19
135.79,851.17,-2.21
137.71,851.25,-2.21
139.44,851.25,-2.19
141.37,851.23,-2.17
143.17,851.24,-2.17
144.70,851.21,-2.16
146.26,851.21,-2.17
147.90,851.09,-2.17
149.35,851.27,-2.22
151.28,851.23,-2.25
152.93,851.10,-2.31
156.37,850.71,-2.30
157.97,850.34,-2.28
159.62,850.08,-2.23
161.28,849.52,-2.21
163.02,849.16,-2.15
164.87,848.71,-2.06
166.81,848.15,-2.00
168.46,847.50,-1.97
170.25,846.69,-1.90
172.05,846.35,-1.81
173.73,845.78,-1.74
175.70,845.39,-1.71
177.61,845.25,-1.72
179.57,844.82,-1.66
180.93,844.40,-1.73
182.54,843.97,-1.79
183.91,843.75,-1.83
185.22,843.22,-1.77
187.09,842.97,-1.72
188.84,842.72,-1.70
190.65,842.29,-1.73
192.33,841.94,-1.71
193.14,841.31,-1.76
194.52,840.70,-1.80
196.83,839.88,-1.81
198.36,839.66,-1.80
199.89,839.74,-1.76
201.38,839.76,-1.77
202.97,839.95,-1.75
204.48,840.24,-1.75
206.15,840.58,-1.76
207.92,840.96,-1.75
209.72,841.43,-1.72
211.48,842.06,-1.70
213.39,842.79,-1.70
215.24,843.46,-1.72
217.04,844.08,-1.74
218.98,844.66,-1.75
220.89,845.13,-1.78
222.88,845.61,-1.81
224.95,846.04,-1.88
226.86,846.47,-1.96
228.68,847.03,-2.05
230.35,847.44,-2.13
232.01,847.87,-2.21
233.77,848.34,-2.29
235.70,848.62,-2.39
237.67,849.00,-2.49
239.77,849.30,-2.59
241.84,849.51,-2.69
243.91,849.78,-2.79
245.93,849.93,-2.88
247.94,849.97,-2.95
249.85,850.14,-3.02
251.81,850.13,-3.08
253.87,850.19,-3.17
255.97,850.35,-3.24
258.20,850.39,-3.31
260.40,850.57,-3.36
262.52,850.80,-3.42
264.70,850.76,-3.48
266.90,850.78,-3.55
269.04,850.77,-3.62
271.22,850.64,-3.68
273.40,850.55,-3.73
275.51,850.43,-3.79
277.67,850.21,-3.85
279.76,850.02,-3.90
281.85,849.88,-3.94
283.92,849.65,-3.99
286.04,849.66,-4.02
288.21,849.59,-4.08
290.34,849.53,-4.11
292.56,849.63,-4.15
294.67,849.76,-4.18
296.88,849.93,-4.22
298.92,850.09,-4.24
301.09,850.20,-4.26
303.12,850.31,-4.30
305.24,850.33,-4.33
307.27,850.31,-4.36
309.50,850.21,-4.37
311.63,850.08,-4.40
313.89,849.97,-4.41
316.08,849.84,-4.42
318.27,849.69,-4.42
320.33,849.46,-4.44
322.34,849.26,-4.46
324.38,849.13,-4.48
326.43,848.87,-4.50
328.63,848.69,-4.52
330.90,848.53,-4.54
333.09,848.38,-4.55
335.21,848.33,-4.52
337.34,848.14,-4.50
339.40,848.11,-4.46
341.61,848.08,-4.44
343.74,847.83,-4.44
345.96,847.80,-4.47
348.19,847.58,-4.57
350.33,847.26,-4.62
352.50,847.08,-4.58
354.60,846.67,-4.47
356.73,846.43,-4.39
358.92,846.15,-4.39
361.04,845.89,-4.44
363.30,845.73,-4.49
365.57,845.50,-4.54
367.92,845.28,-4.55
370.27,845.17,-4.54
372.33,845.19,-4.55
374.40,845.26,-4.57
376.39,845.36,-4.58
378.54,845.59,-4.57
380.86,845.63,-4.56
383.12,845.81,-4.55
385.28,846.04,-4.55
387.34,846.25,-4.55
389.30,846.43,-4.55
391.28,846.68,-4.57
393.39,846.87,-4.59
395.60,847.11,-4.62
397.92,847.30,-4.66
400.19,847.62,-4.71
402.44,847.87,-4.72
404.46,848.07,-4.70
406.60,848.39,-4.64
408.66,848.60,-4.60
410.82,848.82,-4.59
413.03,849.04,-4.60
415.21,849.29,-4.60
417.36,849.51,-4.62
419.52,849.65,-4.63
421.69,849.85,-4.65
423.84,849.98,-4.68
425.95,850.00,-4.73
428.11,849.96,-4.77
430.19,849.88,-4.80
432.25,849.75,-4.82
434.47,849.64,-4.83
436.51,849.52,-4.83
438.70,849.40,-4.85
440.74,849.27,-4.90
442.75,849.22,-4.96
444.83,849.17,-4.98
446.93,849.02,-4.96
449.24,848.99,-4.93
451.43,848.89,-4.93
453.63,848.76,-4.94
455.81,848.70,-4.98
457.92,848.54,-5.04
460.09,848.44,-5.10
462.39,848.35,-5.13
464.61,848.23,-5.16
466.83,848.14,-5.20
469.05,848.03,-5.21
471.14,847.91,-5.19
473.33,847.86,-5.16
475.57,847.77,-5.19
477.69,847.65,-5.22
479.85,847.62,-5.27
481.83,847.60,-5.30
483.91,847.54,-5.34
486.11,847.47,-5.38
488.38,847.37,-5.39
490.65,847.18,-5.42
492.84,847.19,-5.42
494.84,847.13,-5.46
496.95,847.09,-5.49
499.02,847.12,-5.52
501.26,847.06,-5.54
503.53,847.00,-5.54
505.82,846.94,-5.55
508.11,846.86,-5.55
510.16,846.82,-5.57
512.31,846.83,-5.58
514.36,846.81,-5.61
516.43,846.75,-5.64
518.63,846.70,-5.67
520.83,846.65,-5.68
522.96,846.51,-5.70
525.10,846.42,-5.72
527.10,846.32,-5.76
529.07,846.18,-5.79
531.12,846.00,-5.83
533.17,845.73,-5.85
535.34,845.43,-5.86
537.52,845.21,-5.87
539.70,844.97,-5.90
541.76,844.83,-5.93
543.88,844.66,-5.97
545.99,844.62,-5.99
548.25,844.37,-6.00
550.47,844.20,-6.01
552.73,844.19,-6.03
554.77,844.07,-6.06
556.79,844.17,-6.09
558.94,844.18,-6.13
561.06,844.13,-6.15
563.25,844.15,-6.18
565.36,844.07,-6.21
567.43,843.99,-6.23
569.51,844.08,-6.25
571.69,844.19,-6.27
573.79,844.41,-6.30
575.95,844.77,-6.32
578.10,845.09,-6.34
580.23,845.54,-6.37
582.49,845.95,-6.38
584.63,846.36,-6.41
586.85,846.74,-6.42
589.03,847.08,-6.45
591.12,847.52,-6.47
593.14,847.96,-6.50
595.18,848.31,-6.51
597.28,848.66,-6.53
599.48,848.91,-6.56
601.77,849.07,-6.58
603.96,849.20,-6.60
606.12,849.32,-6.63
608.18,849.28,-6.66
610.20,849.26,-6.68
612.20,849.20,-6.70
614.38,849.04,-6.72
616.49,848.87,-6.73
618.72,848.60,-6.74
620.82,848.38,-6.77
622.84,848.17,-6.79
624.85,848.05,-6.81
626.77,847.89,-6.86
628.81,847.70,-6.87
630.86,847.57,-6.90
633.04,847.41,-6.90
635.28,847.31,-6.91
637.53,847.09,-6.92
639.76,846.99,-6.93
641.95,846.89,-6.95
644.08,846.71,-6.97
646.15,846.66,-6.99
648.25,846.67,-7.02
650.37,846.63,-7.05
652.51,846.69,-7.06
654.69,846.78,-7.08
656.92,846.82,-7.09
659.09,846.95,-7.12
661.29,847.04,-7.14
663.45,847.07,-7.15
665.52,847.21,-7.17
667.64,847.29,-7.18
669.72,847.40,-7.21
671.94,847.52,-7.22
674.23,847.51,-7.24
676.48,847.59,-7.27
678.72,847.61,-7.29
680.90,847.57,-7.31
683.04,847.59,-7.32
685.24,847.49,-7.33
687.36,847.44,-7.35
689.54,847.37,-7.36
691.68,847.27,-7.38
693.79,847.17,-7.39
695.92,847.12,-7.42
697.98,847.01,-7.43
700.02,846.93,-7.46
702.08,846.80,-7.47
704.18,846.62,-7.47
706.33,846.44,-7.47
708.47,846.18,-7.46
710.55,846.02,-7.47
712.55,845.85,-7.49
714.60,845.69,-7.51
716.51,845.49,-7.54
718.63,845.38,-7.54
720.71,845.13,-7.56
722.89,844.96,-7.57
725.08,844.77,-7.59
727.18,844.46,-7.61
729.28,844.27,-7.63
731.30,844.04,-7.65
733.22,843.78,-7.66
735.28,843.67,-7.66
737.25,843.61,-7.67
739.38,843.46,-7.69
741.50,843.51,-7.71
743.63,843.49,-7.72
745.70,843.43,-7.74
747.78,843.53,-7.76
749.85,843.45,-7.77
751.87,843.27,-7.78
753.86,842.97,-7.78
755.63,842.45,-7.78
61.02,889.06,2.98
61.79,887.91,2.90
62.46,887.08,2.84
63.41,886.23,2.74
65.11,885.14,2.59
67.43,884.18,2.44
69.84,883.86,2.34
72.09,884.07,2.10
74.63,884.06,1.79
77.87,884.53,1.23
81.17,885.29,0.91
84.41,886.14,0.75
87.69,886.97,0.48
90.78,887.72,0.24
93.72,888.56,0.01
96.39,889.32,-0.18
98.74,890.05,-0.36
100.81,890.63,-0.53
102.69,891.20,-0.70
104.56,891.70,-0.91
106.63,892.38,-1.20
108.77,893.04,-1.44
110.94,893.73,-1.56
113.29,894.31,-1.59
115.58,894.86,-1.60
117.83,895.57,-1.68
120.07,895.51,-1.74
122.15,896.10,-1.85
123.88,896.43,-1.91
125.64,896.79,-1.97
127.50,896.95,-2.05
129.49,897.38,-2.18
131.71,897.85,-2.35
133.98,898.24,-2.53
136.21,898.70,-2.72
138.35,898.87,-2.90
140.51,898.98,-3.01
142.70,899.16,-3.08
144.69,899.01,-3.13
146.93,898.94,-3.17
149.06,898.70,-3.20
151.28,898.34,-3.23
153.73,897.99,-3.26
156.01,897.47,-3.35
158.34,897.09,-3.46
160.51,896.70,-3.59
162.76,896.23,-3.66
164.99,895.89,-3.68
167.46,895.61,-3.65
169.97,895.27,-3.61
172.45,895.15,-3.54
175.00,894.99,-3.47
177.24,894.69,-3.39
179.67,894.61,-3.34
181.90,894.34,-3.27
184.31,894.00,-3.23
186.69,893.74,-3.17
188.94,893.13,-3.11
191.15,892.74,-3.08
193.42,892.28,-3.04
195.72,891.74,-3.03
198.13,891.30,-3.01
200.76,890.73,-2.97
203.16,890.39,-2.95
205.69,890.07,-2.91
208.05,889.90,-2.87
210.39,890.06,-2.81
212.82,890.02,-2.70
215.09,890.20,-2.62
217.28,890.42,-2.54
219.56,890.41,-2.50
221.63,890.56,-2.41
224.01,890.54,-2.29
226.28,890.54,-2.15
228.57,890.61,-2.06
230.79,890.49,-2.04
233.05,890.57,-2.08
235.16,890.62,-2.15
237.25,890.91,-2.23
239.53,891.15,-2.33
241.69,891.67,-2.45
244.22,892.13,-2.59
246.61,892.37,-2.71
248.91,892.76,-2.81
251.17,893.02,-2.90
253.48,892.97,-3.01
255.83,893.02,-3.12
258.06,893.01,-3.22
260.49,892.77,-3.30
262.73,892.77,-3.39
265.10,892.70,-3.48
267.45,892.51,-3.56
269.91,892.34,-3.63
272.31,892.16,-3.68
274.84,892.06,-3.76
277.21,891.94,-3.82
279.43,891.87,-3.89
281.62,891.77,-3.95
283.93,891.60,-4.01
286.22,891.49,-4.10
288.64,891.47,-4.16
291.00,891.60,-4.23
293.36,891.69,-4.24
295.75,891.92,-4.28
298.25,892.14,-4.32
300.65,892.43,-4.36
303.16,892.77,-4.40
305.53,892.95,-4.43
308.00,893.20,-4.46
310.42,893.33,-4.49
312.76,893.44,-4.51
315.14,893.48,-4.54
317.26,893.59,-4.59
319.59,893.68,-4.63
321.94,893.66,-4.64
324.34,893.63,-4.63
326.86,893.53,-4.62
329.19,893.43,-4.65
331.63,893.26,-4.66
333.81,893.09,-4.68
336.17,892.87,-4.66
338.45,892.70,-4.65
340.82,892.57,-4.64
343.24,892.38,-4.63
345.71,892.22,-4.63
348.14,891.97,-4.64
350.50,891.65,-4.63
352.86,891.37,-4.62
355.14,891.20,-4.61
357.48,890.95,-4.61
359.77,890.94,-4.61
362.21,890.86,-4.59
364.50,890.86,-4.57
366.94,891.00,-4.57
369.37,890.97,-4.58
371.75,891.13,-4.58
374.19,891.30,-4.59
376.54,891.46,-4.60
379.01,891.76,-4.61
381.50,891.84,-4.59
384.03,891.99,-4.56
386.48,892.17,-4.57
388.87,892.26,-4.57
391.14,892.46,-4.58
393.43,892.55,-4.58
395.86,892.68,-4.58
398.43,892.79,-4.59
400.99,892.71,-4.59
403.56,892.74,-4.60
405.91,892.70,-4.63
408.27,892.55,-4.64
410.60,892.37,-4.64
412.94,892.18,-4.63
415.43,891.91,-4.64
417.82,891.62,-4.66
420.25,891.30,-4.69
422.71,890.90,-4.76
425.12,890.57,-4.83
427.57,890.23,-4.85
429.94,889.95,-4.81
432.25,889.65,-4.75
434.64,889.34,-4.71
437.07,889.10,-4.73
439.60,888.87,-4.77
442.22,888.69,-4.81
444.76,888.51,-4.82
447.14,888.41,-4.83
449.59,888.31,-4.86
451.98,888.25,-4.91
454.49,888.27,-4.95
457.06,888.27,-4.96
459.61,888.33,-4.97
462.06,888.42,-5.00
464.50,888.52,-5.06
466.88,888.71,-5.08
469.34,888.99,-5.15
471.92,889.15,-5.15
474.38,889.32,-5.15
476.94,889.55,-5.10
479.40,889.74,-5.10
481.86,889.87,-5.13
484.29,889.99,-5.17
486.74,890.12,-5.23
489.17,890.23,-5.28
491.60,890.36,-5.32
494.01,890.49,-5.34
496.45,890.69,-5.38
498.81,890.98,-5.41
501.23,891.32,-5.46
503.60,891.70,-5.51
506.06,892.09,-5.56
508.48,892.51,-5.58
510.92,892.91,-5.61
513.31,893.39,-5.64
515.72,893.79,-5.67
518.10,894.21,-5.70
520.56,894.67,-5.72
522.94,895.02,-5.77
525.36,895.45,-5.80
527.83,895.71,-5.84
530.24,896.03,-5.86
532.77,896.27,-5.89
535.09,896.44,-5.89
537.43,896.54,-5.92
539.62,896.62,-5.94
541.84,896.66,-5.97
544.14,896.62,-5.99
546.46,896.49,-6.01
548.95,896.25,-6.04
551.33,896.02,-6.06
553.72,895.84,-6.08
555.96,895.60,-6.10
558.17,895.34,-6.12
560.30,894.97,-6.15
562.47,894.54,-6.19
564.75,894.14,-6.22
567.05,893.66,-6.26
569.39,893.09,-6.28
571.76,892.67,-6.30
573.89,892.17,-6.31
576.01,891.61,-6.36
578.07,891.11,-6.39
580.26,890.63,-6.42
582.44,890.10,-6.42
584.81,889.68,-6.43
587.10,889.27,-6.45
589.50,888.79,-6.47
591.83,888.47,-6.50
594.05,888.18,-6.52
596.31,887.97,-6.55
598.48,887.83,-6.57
600.74,887.71,-6.59
603.14,887.57,-6.62
605.47,887.46,-6.63
607.82,887.46,-6.65
610.17,887.43,-6.68
612.51,887.52,-6.70
614.87,887.56,-6.72
617.29,887.63,-6.74
619.76,887.78,-6.77
622.25,887.78,-6.80
624.60,887.96,-6.82
626.99,888.11,-6.84
629.20,888.24,-6.86
631.53,888.40,-6.90
633.94,888.47,-6.93
636.40,888.45,-6.95
638.88,888.44,-6.97
641.23,888.37,-6.98
643.60,888.34,-6.99
645.91,888.33,-7.00
648.32,888.39,-7.02
650.68,888.49,-7.05
653.01,888.57,-7.07
655.34,888.74,-7.09
657.79,888.95,-7.11
660.18,889.30,-7.15
662.84,889.64,-7.18
665.29,890.07,-7.22
667.77,890.58,-7.24
670.11,891.02,-7.26
672.38,891.48,-7.28
674.77,891.86,-7.30
677.18,892.14,-7.32
679.71,892.48,-7.32
682.15,892.62,-7.34
684.50,892.81,-7.36
686.80,893.01,-7.38
689.16,893.08,-7.39
691.61,893.28,-7.40
694.11,893.44,-7.43
696.57,893.55,-7.45
698.99,893.84,-7.48
701.39,894.02,-7.48
703.79,894.14,-7.50
706.20,894.42,-7.51
708.53,894.62,-7.52
710.85,894.78,-7.54
713.22,895.06,-7.55
715.61,895.08,-7.57
718.06,895.09,-7.58
720.53,895.02,-7.60
722.88,894.80,-7.62
725.28,894.62,-7.63
727.51,894.31,-7.64
729.77,894.08,-7.66
732.09,893.83,-7.68
734.50,893.48,-7.69
736.88,893.24,-7.69
739.36,892.96,-7.69
741.70,892.70,-7.70
744.07,892.46,-7.72
746.43,892.20,-7.74
748.82,892.03,-7.76
751.17,891.67,-7.77
753.45,891.39,-7.78
755.74,891.15,-7.80
757.99,890.83,-7.82
760.33,890.56,-7.84
762.65,890.25,-7.84
764.96,889.84,-7.85
767.22,889.21,-7.87
769.34,888.41,-7.87
59.65,920.95,3.02
60.19,919.51,2.96
61.24,917.66,2.83
62.94,915.86,2.68
64.59,914.74,2.57
65.98,914.08,2.50
67.37,913.61,2.46
68.66,913.41,2.38
69.67,913.32,2.33
70.53,913.38,2.29
71.27,913.48,2.20
71.85,913.55,2.13
72.85,913.74,1.92
74.12,913.74,1.54
75.56,914.12,1.35
77.08,914.68,1.17
78.85,915.31,1.14
80.94,916.25,1.02
83.03,917.21,0.94
84.95,918.18,0.83
86.75,919.00,0.73
88.63,919.84,0.61
90.45,920.70,0.52
92.06,921.53,0.47
93.51,922.32,0.39
95.05,923.08,0.18
97.17,923.93,-0.12
99.71,924.83,-0.37
102.45,925.51,-0.59
105.17,926.13,-0.84
107.62,926.70,-1.13
109.50,926.92,-1.33
111.01,927.23,-1.43
112.79,927.73,-1.44
114.83,928.35,-1.47
116.85,928.80,-1.49
119.18,929.15,-1.54
121.46,929.51,-1.59
123.51,929.51,-1.64
125.40,929.95,-1.70
127.19,930.14,-1.76
128.86,930.07,-1.81
130.54,930.04,-1.84
132.34,930.42,-1.88
134.08,930.54,-1.95
135.44,930.46,-2.00
136.73,930.69,-2.08
138.22,930.62,-2.13
139.68,930.58,-2.20
141.59,930.57,-2.26
143.50,930.41,-2.39
145.46,930.35,-2.55
147.45,930.40,-2.72
149.32,930.22,-2.88
151.37,930.19,-3.10
153.47,930.03,-3.28
155.80,929.77,-3.43
158.11,929.63,-3.54
160.41,929.40,-3.62
162.50,929.33,-3.67
164.64,929.06,-3.70
166.94,928.81,-3.71
169.06,928.54,-3.71
171.45,928.12,-3.69
173.58,927.68,-3.67
175.55,927.27,-3.65
177.78,926.79,-3.63
179.87,926.52,-3.60
182.14,926.33,-3.58
184.34,926.25,-3.57
186.49,926.35,-3.55
188.57,926.59,-3.56
190.68,926.76,-3.55
192.77,926.90,-3.52
194.96,926.99,-3.47
197.00,927.05,-3.44
199.05,927.10,-3.42
201.16,927.00,-3.41
203.21,926.91,-3.39
205.58,926.76,-3.34
207.81,926.62,-3.19
210.18,926.63,-3.04
212.36,926.67,-2.90
214.68,926.78,-2.78
216.96,926.99,-2.62
219.19,927.25,-2.47
221.59,927.72,-2.36
223.83,928.03,-2.30
226.14,928.30,-2.27
228.47,928.55,-2.29
230.73,928.68,-2.33
232.93,928.82,-2.37
234.92,929.03,-2.41
237.04,929.17,-2.46
239.12,929.21,-2.53
241.38,929.23,-2.60
243.38,929.26,-2.65
245.51,929.27,-2.71
247.67,929.32,-2.78
249.88,929.34,-2.87
252.17,929.25,-2.94
254.29,929.13,-3.01
256.35,928.99,-3.08
258.29,928.74,-3.15
260.49,928.56,-3.22
262.62,928.43,-3.30
264.82,928.31,-3.36
266.97,928.22,-3.44
269.14,928.09,-3.51
271.18,927.99,-3.59
273.37,928.04,-3.66
275.59,928.01,-3.73
277.97,928.00,-3.81
280.36,927.90,-3.90
282.64,927.74,-3.99
284.80,927.62,-4.07
286.89,927.45,-4.13
289.07,927.38,-4.21
291.41,927.36,-4.27
293.79,927.39,-4.33
296.12,927.51,-4.38
298.40,927.62,-4.43
300.52,927.81,-4.48
302.62,928.04,-4.52
304.72,928.24,-4.56
306.82,928.40,-4.60
309.03,928.56,-4.63
311.31,928.54,-4.65
313.64,928.51,-4.67
315.90,928.47,-4.71
318.07,928.48,-4.73
320.21,928.43,-4.73
322.39,928.38,-4.72
324.65,928.35,-4.72
326.99,928.30,-4.73
329.25,928.39,-4.73
331.51,928.53,-4.73
333.70,928.63,-4.72
335.78,928.86,-4.72
337.98,929.08,-4.73
340.11,929.26,-4.74
342.35,929.53,-4.73
344.69,929.69,-4.71
346.97,929.94,-4.71
349.24,930.15,-4.70
351.48,930.10,-4.69
353.65,930.13,-4.68
355.80,930.00,-4.68
358.02,929.82,-4.69
360.14,929.75,-4.68
362.30,929.59,-4.66
364.39,929.35,-4.64
366.49,929.19,-4.64
368.71,928.96,-4.63
370.96,928.71,-4.63
373.14,928.60,-4.64
375.37,928.44,-4.65
377.58,928.29,-4.64
379.75,928.24,-4.60
382.08,928.23,-4.60
384.32,928.13,-4.60
386.62,928.10,-4.61
388.92,928.10,-4.56
391.27,928.20,-4.52
393.59,928.24,-4.50
395.86,928.42,-4.51
398.15,928.58,-4.56
400.37,928.69,-4.64
402.61,929.01,-4.73
404.88,929.14,-4.75
407.12,929.31,-4.73
409.43,929.52,-4.69
414.08,929.69,-4.75
416.44,929.80,-4.76
418.81,929.85,-4.73
421.20,929.96,-4.66
423.53,930.06,-4.61
425.88,930.10,-4.61
428.15,930.23,-4.64
430.40,930.29,-4.71
432.64,930.40,-4.75
435.02,930.49,-4.76
437.31,930.47,-4.76
439.69,930.48,-4.77
441.87,930.48,-4.81
444.07,930.29,-4.85
446.18,930.19,-4.89
448.49,929.95,-4.91
450.74,929.62,-4.95
452.98,929.50,-4.97
455.29,929.17,-5.00
457.48,928.84,-5.03
459.82,928.72,-5.05
462.18,928.37,-5.07
464.48,928.24,-5.09
466.82,928.01,-5.12
469.10,927.80,-5.13
471.30,927.62,-5.16
473.57,927.49,-5.17
475.84,927.58,-5.21
478.16,927.57,-5.23
480.49,927.55,-5.28
482.75,927.64,-5.31
485.06,927.64,-5.33
487.31,927.67,-5.35
489.59,927.75,-5.38
491.82,927.66,-5.42
494.16,927.70,-5.45
496.54,927.57,-5.49
499.02,927.43,-5.52
501.42,927.37,-5.54
503.65,927.23,-5.54
505.81,927.10,-5.56
507.95,927.00,-5.59
510.22,926.72,-5.62
512.59,926.45,-5.65
514.96,926.19,-5.67
517.31,925.91,-5.70
519.52,925.66,-5.72
521.74,925.41,-5.75
523.90,925.06,-5.77
526.08,924.72,-5.80
528.38,924.38,-5.83
530.66,924.20,-5.86
533.05,924.08,-5.89
535.36,923.96,-5.92
537.64,923.97,-5.94
539.95,923.93,-5.97
542.04,923.86,-6.00
544.34,923.84,-6.03
546.55,923.69,-6.05
548.88,923.56,-6.06
551.15,923.50,-6.07
553.41,923.31,-6.10
555.60,923.35,-6.12
557.83,923.33,-6.15
559.95,923.26,-6.18
562.11,923.38,-6.21
564.41,923.36,-6.24
566.61,923.49,-6.27
568.93,923.70,-6.29
571.16,923.85,-6.30
573.46,924.07,-6.32
575.72,924.22,-6.35
578.07,924.33,-6.38
580.35,924.59,-6.40
582.56,924.55,-6.43
584.76,924.65,-6.46
586.93,924.83,-6.48
589.08,924.79,-6.50
591.26,924.97,-6.52
593.45,925.09,-6.54
595.63,925.21,-6.57
597.77,925.50,-6.59
599.98,925.64,-6.62
602.13,925.74,-6.64
604.34,925.96,-6.67
606.64,926.00,-6.68
608.87,925.99,-6.70
611.16,926.09,-6.74
613.37,926.11,-6.76
615.49,926.20,-6.78
617.65,926.26,-6.78
619.83,926.40,-6.80
622.05,926.54,-6.83
624.30,926.65,-6.85
626.54,926.83,-6.87
628.75,926.96,-6.90
631.02,927.07,-6.92
633.21,927.17,-6.94
635.44,927.32,-6.95
637.66,927.41,-6.96
639.89,927.52,-6.98
642.26,927.68,-7.01
644.62,927.70,-7.04
646.98,927.71,-7.07
649.19,927.70,-7.08
651.35,927.66,-7.10
653.44,927.66,-7.11
655.62,927.55,-7.12
657.82,927.34,-7.14
660.07,927.20,-7.16
662.28,927.01,-7.19
664.45,926.80,-7.20
666.62,926.67,-7.22
668.82,926.50,-7.23
671.01,926.35,-7.25
673.20,926.22,-7.26
675.39,926.02,-7.28
677.60,925.94,-7.30
679.85,925.78,-7.32
682.11,925.70,-7.33
684.36,925.67,-7.34
686.58,925.64,-7.35
688.78,925.82,-7.37
690.99,925.83,-7.39
693.16,925.98,-7.41
695.44,926.23,-7.43
697.73,926.30,-7.46
700.04,926.48,-7.47
702.42,926.77,-7.49
704.74,926.90,-7.49
707.00,927.18,-7.52
709.26,927.49,-7.53
711.44,927.74,-7.55
713.69,928.05,-7.56
715.93,928.27,-7.57
718.23,928.54,-7.59
720.59,928.72,-7.61
722.89,929.03,-7.62
725.13,929.30,-7.64
727.35,929.42,-7.65
729.53,929.73,-7.67
731.81,929.75,-7.67
734.06,929.82,-7.68
736.39,929.94,-7.70
738.60,929.96,-7.72
740.83,929.87,-7.74
743.01,929.77,-7.75
745.19,929.51,-7.77
747.30,929.19,-7.79
749.41,928.87,-7.81
751.50,928.53,-7.81
753.55,928.15,-7.82
755.59,927.78,-7.84
757.65,927.33,-7.85
759.75,926.83,-7.87
761.79,926.11,-7.88
763.68,925.29,-7.89
765.28,924.37,-7.88
62.18,962.47,2.64
62.46,962.00,2.62
63.29,960.87,2.54
64.62,959.52,2.39
66.28,958.50,2.23
67.99,957.81,2.07
70.35,957.24,1.78
73.23,957.15,1.56
76.09,957.71,1.42
78.78,958.46,1.26
81.51,959.00,1.04
84.54,959.50,0.79
87.77,960.04,0.53
90.93,960.69,0.29
94.01,961.32,0.02
96.98,961.93,-0.22
99.84,962.59,-0.41
102.57,963.24,-0.59
105.02,963.62,-0.79
107.45,964.02,-1.03
109.70,964.33,-1.32
111.52,964.73,-1.61
113.68,965.08,-1.89
116.23,965.19,-2.10
118.71,965.78,-2.26
121.13,966.34,-2.38
123.15,966.53,-2.51
125.05,966.70,-2.60
127.11,967.02,-2.65
128.87,967.19,-2.67
130.74,967.36,-2.70
132.24,967.73,-2.71
134.11,967.74,-2.75
135.75,967.75,-2.77
137.64,967.67,-2.82
139.61,967.41,-2.86
141.51,967.29,-2.91
143.38,967.36,-2.93
145.29,967.41,-2.94
147.02,967.51,-2.96
148.93,967.45,-3.00
150.76,967.27,-3.06
152.95,967.15,-3.14
155.00,966.82,-3.22
157.34,966.44,-3.31
159.58,965.98,-3.39
161.86,965.68,-3.44
163.99,965.53,-3.47
166.20,965.32,-3.49
168.36,965.27,-3.52
170.58,965.23,-3.55
172.95,965.04,-3.59
175.05,965.03,-3.64
177.34,964.77,-3.68
179.51,964.48,-3.69
181.82,964.10,-3.67
184.20,963.66,-3.60
186.44,963.45,-3.47
188.73,963.33,-3.14
190.88,963.34,-2.70
193.07,963.45,-2.27
195.44,963.40,-1.93
197.80,963.53,-1.74
200.00,963.46,-1.57
201.32,964.37,-1.69
204.28,964.53,-1.86
205.95,964.43,-2.10
207.61,964.40,-2.12
209.24,964.40,-2.05
210.57,964.36,-1.96
212.16,964.39,-1.93
213.63,964.22,-1.96
214.73,963.94,-2.01
216.24,963.66,-2.04
217.51,963.21,-2.07
219.06,962.70,-2.11
220.89,962.28,-2.16
222.80,961.86,-2.21
224.68,961.40,-2.27
226.19,961.02,-2.32
228.09,960.82,-2.38
229.80,960.72,-2.42
231.93,960.74,-2.48
234.30,960.83,-2.51
236.40,960.96,-2.59
238.47,960.85,-2.65
240.49,960.75,-2.73
242.47,960.52,-2.78
244.68,960.03,-2.85
246.84,959.53,-2.92
249.00,958.95,-2.98
251.05,958.41,-3.03
253.11,957.95,-3.08
255.19,957.64,-3.14
257.22,957.47,-3.22
259.31,957.46,-3.29
261.35,957.67,-3.36
263.42,957.97,-3.43
265.45,958.46,-3.53
267.54,959.09,-3.61
269.65,959.63,-3.68
271.73,960.15,-3.75
273.84,960.64,-3.83
275.96,960.77,-3.90
278.16,960.84,-3.98
280.41,960.86,-4.05
282.70,960.72,-4.11
285.02,960.67,-4.17
287.24,960.60,-4.25
289.47,960.57,-4.31
291.69,960.70,-4.37
293.92,960.87,-4.44
296.24,961.07,-4.50
298.61,961.29,-4.55
300.87,961.48,-4.57
303.16,961.70,-4.60
305.37,961.84,-4.63
307.55,961.94,-4.65
309.87,961.90,-4.68
312.16,961.89,-4.68
314.54,961.82,-4.70
316.88,961.70,-4.71
319.10,961.77,-4.76
321.28,961.88,-4.77
323.54,961.86,-4.77
325.72,962.03,-4.74
328.18,962.12,-4.75
330.58,962.16,-4.76
333.01,962.30,-4.74
335.51,962.38,-4.73
337.91,962.42,-4.71
340.35,962.59,-4.72
342.72,962.70,-4.71
345.09,962.76,-4.70
347.31,962.87,-4.68
349.49,963.03,-4.68
351.73,963.03,-4.66
