x,y,z
303.496,798.509,-4.309
309.611,798.717,-4.406
312.492,798.531,-4.453
315.137,798.895,-4.506
320.058,798.734,-4.533
322.528,798.798,-4.554
324.954,798.789,-4.568
329.900,798.584,-4.586
335.435,798.043,-4.588
338.412,797.907,-4.602
344.035,797.674,-4.614
346.632,797.785,-4.611
349.118,797.656,-4.603
353.786,797.428,-4.597
358.790,796.804,-4.584
361.459,796.270,-4.577
364.205,795.593,-4.582
372.212,794.709,-4.583
374.814,794.740,-4.576
377.349,794.629,-4.569
379.807,794.427,-4.554
384.490,795.044,-4.549
389.342,795.731,-4.549
392.005,796.019,-4.554
394.805,796.233,-4.556
400.437,797.064,-4.621
403.338,797.477,-4.648
409.344,797.821,-4.657
412.075,797.824,-4.658
417.031,798.124,-4.696
422.050,798.181,-4.660
427.230,797.878,-4.689
430.010,797.730,-4.720
432.837,797.796,-4.743
435.639,797.614,-4.750
441.034,797.747,-4.769
443.668,797.825,-4.764
448.937,797.818,-4.778
451.519,797.871,-4.831
456.667,797.773,-4.889
459.320,798.214,-4.959
467.804,798.352,-4.999
470.687,798.128,-5.058
473.527,798.403,-5.149
476.396,798.602,-5.184
481.742,798.524,-5.231
484.179,798.328,-5.276
489.023,798.659,-5.320
494.116,798.625,-5.313
496.821,798.656,-5.359
499.657,798.487,-5.429
508.735,798.924,-5.493
511.615,799.067,-5.547
514.319,799.468,-5.617
519.683,799.996,-5.645
522.304,800.138,-5.685
524.878,799.991,-5.710
529.742,800.021,-5.744
532.343,799.735,-5.781
538.031,799.694,-5.828
541.010,799.560,-5.891
549.293,799.993,-5.990
551.934,800.473,-6.015
557.323,801.264,-6.071
559.896,801.680,-6.111
564.927,802.420,-6.149
567.524,802.644,-6.177
570.138,802.612,-6.230
572.847,802.806,-6.260
581.123,802.514,-6.350
583.946,802.347,-6.328
589.644,802.174,-6.417
592.522,801.777,-6.451
598.004,802.085,-6.498
600.701,801.919,-6.520
603.204,802.260,-6.562
605.839,802.043,-6.589
611.262,802.238,-6.657
614.199,801.995,-6.654
622.471,802.292,-6.730
625.075,802.844,-6.759
627.570,803.005,-6.810
630.148,803.041,-6.839
637.933,802.445,-6.884
640.715,801.716,-6.920
646.388,800.403,-6.963
648.959,799.807,-6.990
654.208,799.048,-7.022
656.869,798.671,-7.038
659.604,798.475,-7.082
662.270,798.150,-7.115
667.779,797.959,-7.190
673.359,798.168,-7.184
678.857,798.417,-7.236
681.653,798.616,-7.255
684.277,798.871,-7.287
686.928,799.063,-7.302
694.766,799.728,-7.324
697.398,799.866,-7.340
700.012,800.296,-7.378
702.574,800.340,-7.402
710.738,800.672,-7.437
713.208,800.706,-7.458
715.764,801.000,-7.500
718.418,800.489,-7.520
724.079,800.152,-7.538
729.413,800.000,-7.558
732.073,800.144,-7.594
734.771,800.631,-7.618
740.255,801.089,-7.648
742.697,801.653,-7.684
747.784,802.107,-7.713
753.349,802.033,-7.735
756.135,801.763,-7.763
758.685,801.858,-7.787
764.086,802.156,-7.822
62.425,815.391,2.805
63.265,816.586,2.721
64.178,817.584,2.641
65.500,818.764,2.503
67.091,819.746,2.366
68.814,820.601,2.221
71.151,821.380,2.050
73.433,821.926,1.981
75.522,822.512,1.925
77.756,823.235,1.809
79.975,823.827,1.650
81.961,824.358,1.421
83.761,824.764,1.187
85.382,825.076,1.002
87.245,825.375,0.818
89.446,825.274,0.643
91.741,824.987,0.485
93.851,824.900,0.353
95.804,824.882,0.209
97.711,824.809,0.049
99.988,824.696,-0.220
103.723,824.506,-0.839
105.098,824.400,-0.863
108.655,824.050,-1.195
110.686,823.935,-1.362
113.879,824.025,-1.529
115.263,823.780,-1.635
118.869,823.696,-1.723
120.613,823.941,-1.777
124.561,824.338,-1.842
126.084,824.667,-1.902
128.591,825.201,-1.953
129.964,825.329,-1.981
131.019,825.204,-1.989
134.200,825.933,-1.958
138.648,826.491,-1.881
141.108,826.437,-1.777
146.600,826.347,-1.660
149.580,826.488,-1.576
152.331,826.543,-1.495
157.872,827.548,-1.460
163.185,827.334,-1.458
165.729,826.384,-1.468
168.250,825.845,-1.479
173.756,825.064,-1.504
182.602,824.252,-1.537
185.309,824.091,-1.557
190.759,823.151,-1.597
193.833,822.810,-1.645
199.383,822.467,-1.683
202.080,822.964,-1.718
207.369,823.892,-1.774
210.078,824.430,-1.831
215.658,824.650,-1.902
218.604,824.625,-1.968
224.598,824.646,-2.097
227.262,824.894,-2.217
232.542,825.208,-2.344
235.566,825.046,-2.457
240.753,824.808,-2.615
243.414,824.314,-2.721
248.785,823.410,-2.846
251.499,823.012,-2.958
256.781,822.461,-3.086
259.485,822.473,-3.193
265.006,821.719,-3.322
267.853,821.599,-3.444
273.563,821.010,-3.560
276.107,821.018,-3.683
278.909,820.690,-3.811
286.452,820.437,-3.924
291.816,820.913,-4.023
296.985,821.180,-4.136
299.500,821.747,-4.207
304.379,822.244,-4.275
306.522,822.357,-4.333
311.467,822.493,-4.386
316.534,822.491,-4.412
319.031,822.922,-4.451
325.380,824.348,-4.479
330.112,824.046,-4.500
332.480,824.130,-4.518
337.091,824.015,-4.536
339.465,823.779,-4.541
344.177,823.839,-4.547
346.652,823.387,-4.557
350.995,823.795,-4.559
353.397,823.857,-4.563
355.481,824.167,-4.564
360.442,823.507,-4.565
362.562,823.310,-4.557
364.998,822.960,-4.554
371.505,822.503,-4.553
373.865,822.171,-4.558
378.633,821.821,-4.551
381.195,821.680,-4.550
385.675,822.036,-4.553
387.901,822.111,-4.554
392.664,822.422,-4.555
394.823,822.532,-4.562
399.606,822.971,-4.568
402.051,823.154,-4.572
404.412,823.259,-4.587
409.257,823.328,-4.611
413.784,823.406,-4.665
416.084,823.437,-4.703
418.349,823.242,-4.752
420.874,823.346,-4.779
427.977,823.072,-4.765
430.334,822.885,-4.724
434.743,822.596,-4.723
437.285,822.592,-4.694
441.850,821.906,-4.707
443.947,821.982,-4.735
448.635,821.281,-4.791
450.907,821.478,-4.816
455.243,821.112,-4.873
457.276,822.005,-4.885
461.825,822.458,-4.948
463.928,823.214,-4.975
468.136,824.199,-4.991
470.315,824.852,-5.010
472.385,825.305,-5.054
477.034,825.497,-5.049
481.425,825.398,-5.122
483.267,826.127,-5.184
487.644,826.651,-5.222
489.802,826.876,-5.277
494.444,827.077,-5.350
496.455,827.079,-5.364
500.622,826.570,-5.423
502.981,826.047,-5.490
507.332,825.332,-5.537
509.199,825.102,-5.583
513.490,824.445,-5.617
515.880,823.731,-5.642
518.193,823.748,-5.678
522.404,823.019,-5.710
526.691,822.835,-5.742
528.900,822.457,-5.779
531.397,823.015,-5.823
535.671,822.729,-5.880
539.829,822.591,-5.919
542.383,823.023,-5.953
544.435,822.778,-6.006
548.978,822.835,-6.035
553.445,822.344,-6.052
555.681,822.733,-6.079
560.551,822.474,-6.121
562.672,822.847,-6.140
565.025,822.702,-6.178
566.994,823.055,-6.199
571.251,822.692,-6.253
575.982,822.388,-6.288
581.903,822.399,-6.355
586.051,822.781,-6.400
590.269,823.139,-6.454
592.617,823.627,-6.480
594.677,823.815,-6.524
599.133,823.917,-6.536
603.626,823.801,-6.571
605.849,823.737,-6.604
610.173,823.647,-6.644
612.386,823.289,-6.680
614.582,823.606,-6.727
618.985,822.987,-6.738
623.706,823.173,-6.773
625.644,822.670,-6.799
630.182,822.766,-6.826
632.161,822.666,-6.842
636.492,823.124,-6.890
638.872,822.928,-6.931
641.246,823.626,-6.966
645.678,823.982,-7.009
649.921,825.277,-7.046
652.378,825.213,-7.083
656.891,826.200,-7.111
658.941,826.364,-7.132
662.959,826.243,-7.145
665.076,826.126,-7.163
667.112,825.568,-7.175
671.139,824.186,-7.191
675.179,823.035,-7.243
677.297,822.471,-7.271
681.662,822.318,-7.306
683.611,821.995,-7.337
685.867,822.370,-7.353
689.901,822.326,-7.351
694.065,822.921,-7.361
696.366,822.362,-7.375
700.828,822.564,-7.382
703.038,822.694,-7.403
707.293,823.007,-7.423
709.675,823.456,-7.449
714.212,823.439,-7.473
716.349,824.060,-7.505
720.493,824.387,-7.529
722.814,824.329,-7.549
727.066,823.979,-7.580
729.213,823.428,-7.597
732.757,821.935,-7.629
734.745,821.113,-7.639
737.990,818.619,-7.667
739.784,817.843,-7.678
743.273,815.974,-7.696
745.240,815.633,-7.712
749.057,814.792,-7.740
750.927,815.284,-7.754
754.448,816.165,-7.773
756.111,817.269,-7.797
759.826,818.279,-7.811
761.502,819.307,-7.830
133.509,869.714,-2.211
141.820,869.654,-2.330
144.436,869.711,-2.414
146.960,869.707,-2.479
149.526,869.990,-2.496
154.463,869.767,-2.519
156.809,870.191,-2.533
161.348,870.405,-2.517
163.735,870.548,-2.472
168.484,870.577,-2.429
170.809,870.402,-2.352
175.566,870.613,-2.262
178.189,870.416,-2.182
183.701,870.308,-2.118
186.344,870.055,-2.054
191.234,870.290,-2.014
193.643,870.195,-1.976
198.343,870.630,-1.941
200.703,870.236,-1.904
205.550,870.511,-1.869
210.682,870.484,-1.841
216.346,870.295,-1.828
219.194,870.703,-1.840
222.261,870.703,-1.930
225.188,871.083,-2.039
233.677,871.518,-2.164
236.118,871.253,-2.295
238.214,870.856,-2.467
240.277,870.745,-2.576
244.244,870.012,-2.700
246.371,869.699,-2.829
250.831,869.177,-2.985
253.278,868.970,-3.107
258.786,868.232,-3.294
261.493,868.013,-3.373
270.024,867.958,-3.651
272.921,867.908,-3.724
278.234,868.351,-3.840
280.896,868.341,-3.921
286.156,868.908,-4.003
288.692,869.300,-4.065
291.245,869.598,-4.140
293.870,869.949,-4.201
301.577,870.546,-4.269
304.126,870.446,-4.322
308.984,870.514,-4.388
311.290,870.088,-4.416
313.600,869.763,-4.451
318.558,868.980,-4.478
321.206,868.848,-4.506
326.452,868.224,-4.518
331.546,868.280,-4.537
334.211,868.256,-4.543
337.079,868.282,-4.547
342.458,867.999,-4.551
344.918,868.250,-4.554
347.448,868.220,-4.557
354.788,867.884,-4.557
357.137,867.805,-4.556
359.567,867.840,-4.546
362.007,868.081,-4.546
367.377,868.715,-4.545
373.226,869.706,-4.553
376.032,870.196,-4.557
378.721,870.845,-4.567
384.019,871.619,-4.565
388.744,872.233,-4.561
390.912,872.588,-4.555
395.733,872.717,-4.558
401.419,872.848,-4.563
404.379,872.722,-4.632
410.372,872.916,-4.666
413.268,872.721,-4.688
416.078,872.827,-4.715
418.664,872.823,-4.698
423.540,872.982,-4.697
425.981,872.590,-4.697
430.973,872.914,-4.760
433.582,872.606,-4.826
441.703,872.571,-4.990
444.507,872.743,-5.043
449.972,872.771,-4.979
452.590,872.742,-4.974
455.114,872.732,-4.954
460.526,872.625,-4.971
466.068,872.208,-4.941
468.867,871.976,-5.084
474.436,871.213,-5.111
477.147,871.113,-5.268
482.602,870.893,-5.098
488.048,870.489,-5.086
495.584,869.632,-5.229
498.055,869.425,-5.310
500.587,869.137,-5.398
505.652,868.817,-5.476
508.286,868.848,-5.526
511.100,868.669,-5.604
519.698,868.249,-5.700
522.363,868.224,-5.723
527.725,867.364,-5.788
530.523,867.375,-5.831
533.220,867.143,-5.875
538.454,866.868,-5.909
543.426,866.823,-5.953
546.048,866.688,-5.980
548.685,866.871,-6.026
551.240,867.221,-6.072
558.922,868.403,-6.145
561.596,868.517,-6.174
567.327,869.011,-6.230
570.253,868.605,-6.267
573.017,868.911,-6.314
575.815,868.910,-6.343
583.821,868.565,-6.407
586.253,868.555,-6.408
591.622,868.435,-6.474
594.605,868.321,-6.505
597.626,868.075,-6.557
600.690,868.056,-6.599
608.984,867.348,-6.666
611.474,867.091,-6.673
616.396,867.094,-6.728
618.964,866.813,-6.761
624.378,866.901,-6.804
627.276,866.668,-6.833
630.058,866.758,-6.881
632.857,866.700,-6.906
638.424,866.866,-6.942
641.145,866.703,-6.963
648.563,867.056,-7.005
651.296,866.834,-7.002
657.135,866.531,-7.086
660.074,866.656,-7.127
665.915,866.852,-7.167
668.643,867.118,-7.187
671.214,867.207,-7.213
673.545,867.727,-7.228
678.089,868.718,-7.252
680.529,869.207,-7.280
685.292,870.161,-7.315
690.312,871.436,-7.342
693.021,871.202,-7.378
698.299,871.096,-7.406
700.592,870.833,-7.432
705.160,870.594,-7.450
707.434,870.601,-7.481
709.613,870.698,-7.511
716.294,870.954,-7.533
718.512,870.780,-7.549
720.741,870.382,-7.575
722.648,869.366,-7.594
726.626,867.382,-7.615
734.173,861.527,-7.634
735.853,860.396,-7.666
739.278,859.067,-7.687
743.267,858.146,-7.711
745.511,858.235,-7.725
749.991,858.874,-7.748
751.999,859.734,-7.763
753.751,860.993,-7.785
755.619,862.333,-7.795
760.605,867.383,-7.817
762.359,869.083,-7.838
764.391,870.640,-7.864
61.724,894.412,2.932
61.988,896.129,2.899
63.204,887.588,2.760
64.749,885.331,2.602
66.876,883.518,2.504
69.370,882.280,2.396
72.341,881.854,2.171
75.490,882.137,1.769
78.642,883.319,1.306
81.341,884.843,1.028
83.912,886.245,0.868
86.617,887.610,0.727
89.653,888.916,0.508
92.515,890.060,0.282
94.971,891.030,0.069
96.938,891.740,-0.107
99.123,892.410,-0.354
101.409,893.260,-0.724
105.806,894.068,-1.149
107.982,894.391,-1.509
113.685,895.245,-1.823
115.867,895.134,-2.155
118.153,895.270,-2.293
131.058,895.966,-2.578
135.587,896.404,-2.709
138.686,896.792,-2.723
145.431,898.208,-2.802
147.934,898.449,-2.918
153.446,899.193,-3.072
156.496,899.201,-3.203
162.394,899.112,-3.387
165.365,899.353,-3.426
174.337,899.745,-3.364
177.346,899.785,-3.343
180.223,900.203,-3.273
183.054,899.920,-3.211
191.008,898.270,-3.128
193.636,897.313,-3.059
196.236,896.980,-2.946
199.138,896.354,-2.878
204.664,896.575,-2.754
207.544,895.688,-2.644
212.830,894.954,-2.485
215.630,894.266,-2.350
223.305,892.313,-2.203
226.197,892.263,-2.157
229.019,892.392,-2.141
234.639,892.014,-2.198
240.114,890.749,-2.347
242.542,890.332,-2.519
248.010,890.194,-2.786
250.789,890.026,-2.860
259.701,891.171,-3.312
262.347,891.820,-3.348
268.340,892.454,-3.565
271.002,892.376,-3.622
279.836,892.887,-3.682
293.630,893.195,-4.267
301.451,892.127,-4.350
306.675,891.837,-4.440
309.245,891.142,-4.489
312.046,891.067,-4.529
319.122,891.374,-4.562
324.132,891.547,-4.594
326.678,891.687,-4.618
331.777,892.071,-4.641
334.315,892.440,-4.654
339.000,893.385,-4.652
341.192,893.804,-4.660
348.852,893.899,-4.607
354.271,894.247,-4.591
359.154,894.765,-4.609
361.535,895.042,-4.608
364.169,894.675,-4.611
369.133,895.697,-4.603
371.593,896.325,-4.592
376.409,897.086,-4.593
379.024,897.337,-4.594
384.232,897.268,-4.593
386.515,897.494,-4.591
388.872,897.147,-4.598
393.685,897.266,-4.594
396.292,897.013,-4.590
403.898,897.718,-4.602
406.198,898.546,-4.619
408.508,898.643,-4.628
413.253,899.393,-4.646
415.773,898.996,-4.675
420.268,898.710,-4.687
422.771,898.303,-4.734
427.570,897.254,-4.800
432.596,895.880,-4.834
435.264,895.862,-4.860
439.902,895.018,-4.901
442.526,895.435,-4.881
447.756,894.402,-4.853
450.388,894.736,-4.883
452.902,894.060,-4.910
457.810,894.468,-4.937
462.752,894.178,-4.986
465.400,894.192,-5.048
468.010,893.852,-5.102
473.056,893.968,-5.140
475.535,893.487,-5.168
480.471,893.139,-5.196
482.975,892.327,-5.224
487.891,892.296,-5.231
490.311,891.967,-5.283
492.763,892.663,-5.348
502.575,891.798,-5.456
505.045,891.522,-5.516
510.088,890.788,-5.554
512.372,890.399,-5.604
514.927,889.931,-5.652
519.614,889.344,-5.692
524.436,889.177,-5.744
526.872,888.771,-5.775
529.287,889.205,-5.826
531.554,889.344,-5.874
541.253,890.515,-5.911
545.816,891.426,-5.968
547.849,891.481,-6.032
550.510,892.165,-6.076
559.362,893.356,-6.124
563.738,895.025,-6.183
566.067,895.559,-6.231
570.581,896.817,-6.269
572.891,897.077,-6.307
575.403,897.158,-6.345
580.116,897.062,-6.374
584.636,896.454,-6.415
586.806,895.985,-6.451
589.403,895.315,-6.493
594.275,894.437,-6.523
596.405,893.433,-6.560
598.861,893.007,-6.590
605.771,892.603,-6.628
607.946,892.961,-6.651
612.785,893.051,-6.694
615.281,892.335,-6.727
620.009,891.960,-6.765
622.076,891.090,-6.799
626.475,889.893,-6.838
628.878,889.334,-6.846
631.071,888.791,-6.875
635.579,887.809,-6.910
637.680,886.637,-6.944
644.747,885.854,-6.981
646.981,885.898,-7.032
651.669,885.637,-7.064
653.891,885.785,-7.089
656.447,886.096,-7.121
663.022,887.525,-7.144
665.229,888.568,-7.163
669.910,889.117,-7.198
672.009,890.319,-7.233
674.413,889.962,-7.254
679.028,890.892,-7.288
683.637,891.615,-7.322
686.056,892.156,-7.335
690.858,892.661,-7.353
693.121,892.642,-7.375
695.687,892.970,-7.389
700.296,892.999,-7.415
705.125,893.111,-7.444
707.769,892.936,-7.464
710.300,893.067,-7.491
715.368,893.540,-7.519
717.862,893.706,-7.542
722.819,893.989,-7.571
727.574,893.987,-7.604
730.069,893.995,-7.624
732.433,893.525,-7.649
734.848,893.268,-7.671
742.035,892.470,-7.686
744.450,892.250,-7.709
749.111,891.831,-7.725
753.874,891.417,-7.743
756.250,891.097,-7.769
760.917,890.995,-7.794
763.199,890.393,-7.818
58.904,931.968,3.157
59.180,930.499,3.105
59.932,931.626,2.985
60.786,932.607,2.886
61.934,933.808,2.707
62.983,935.129,2.573
63.346,935.491,2.518
63.851,933.978,2.469
64.341,932.979,2.390
65.034,931.907,2.320
66.334,930.593,2.184
68.205,929.346,2.029
70.449,928.618,1.759
72.576,928.147,1.441
74.626,927.906,1.335
76.770,927.800,1.286
79.104,927.686,1.217
81.583,927.634,1.059
84.142,927.636,0.870
86.658,927.723,0.714
88.925,927.835,0.604
91.079,927.984,0.464
92.996,928.103,0.387
94.999,928.144,0.279
97.121,928.086,0.124
99.335,928.052,-0.096
101.503,927.994,-0.529
105.952,927.994,-0.959
108.514,927.768,-1.309
112.454,927.617,-1.600
113.946,927.478,-1.792
116.454,927.083,-1.962
118.054,926.934,-2.064
121.207,926.483,-2.173
122.725,926.396,-2.262
125.211,925.738,-2.334
126.558,925.849,-2.373
127.907,925.747,-2.365
129.265,925.917,-2.331
133.937,927.047,-2.314
135.785,927.623,-2.305
139.945,928.218,-2.351
141.865,928.602,-2.490
146.024,928.775,-2.709
148.065,928.827,-2.909
152.762,928.842,-3.157
155.074,928.814,-3.359
159.404,929.174,-3.501
161.593,929.126,-3.567
164.047,929.298,-3.619
166.454,929.022,-3.618
171.535,928.687,-3.607
176.182,928.167,-3.607
180.681,927.449,-3.487
183.163,927.903,-3.506
187.790,927.417,-3.468
189.873,928.096,-3.452
194.388,928.065,-3.439
198.924,927.980,-3.420
201.113,928.427,-3.408
205.659,927.896,-3.387
207.811,928.068,-3.328
210.179,927.914,-3.252
214.740,928.217,-3.112
216.966,928.204,-3.039
223.784,928.524,-2.539
226.127,928.585,-2.422
230.962,928.385,-2.364
233.330,928.561,-2.342
237.870,928.749,-2.377
239.940,928.903,-2.458
244.653,929.190,-2.564
246.921,929.671,-2.677
251.179,929.820,-2.815
253.261,929.640,-2.930
257.765,929.236,-3.058
260.005,929.461,-3.172
264.184,929.177,-3.297
266.266,929.749,-3.396
271.018,929.837,-3.513
273.139,929.953,-3.625
277.697,930.197,-3.761
280.008,929.845,-3.886
284.534,929.711,-4.011
286.779,929.477,-4.123
291.450,929.253,-4.241
293.777,929.180,-4.327
298.369,929.254,-4.408
300.650,929.528,-4.473
305.322,929.481,-4.540
307.465,929.960,-4.582
309.868,930.104,-4.654
312.110,929.909,-4.669
326.414,930.764,-4.800
348.737,931.111,-4.656
355.568,931.548,-4.664
357.682,931.315,-4.670
359.842,931.037,-4.656
364.182,930.401,-4.648
366.569,930.407,-4.637
368.763,930.563,-4.635
375.145,930.284,-4.616
377.315,929.579,-4.608
381.261,928.451,-4.597
383.373,927.585,-4.601
387.446,926.337,-4.593
389.254,925.856,-4.596
392.840,925.822,-4.591
394.944,925.595,-4.589
396.801,926.319,-4.584
400.817,926.923,-4.596
402.714,927.229,-4.606
406.732,927.823,-4.615
408.832,928.080,-4.604
411.075,928.212,-4.593
417.701,928.348,-4.581
419.846,927.956,-4.595
424.482,928.205,-4.623
426.902,927.993,-4.685
431.430,928.055,-4.740
433.910,927.943,-4.785
438.465,927.167,-4.813
440.797,927.109,-4.841
443.215,926.443,-4.869
447.857,926.507,-4.898
452.237,926.184,-4.948
454.359,926.248,-4.965
459.119,926.781,-5.005
461.490,926.579,-5.037
466.090,927.258,-5.079
468.373,926.963,-5.113
472.928,926.852,-5.158
475.163,926.654,-5.188
477.571,926.129,-5.238
482.258,925.663,-5.271
486.887,924.971,-5.354
489.311,924.743,-5.352
493.723,924.110,-5.413
496.074,924.503,-5.442
500.668,923.872,-5.488
503.015,924.588,-5.533
507.565,924.607,-5.580
509.780,925.055,-5.602
514.067,925.401,-5.658
516.440,925.765,-5.698
520.867,925.822,-5.731
523.039,925.877,-5.769
527.541,926.083,-5.817
529.641,926.398,-5.851
531.821,926.738,-5.892
538.089,927.820,-5.930
542.545,928.182,-5.977
544.754,928.327,-6.014
549.200,928.325,-6.048
551.275,928.454,-6.079
553.640,928.409,-6.115
557.964,927.690,-6.140
561.978,926.490,-6.179
564.288,925.923,-6.210
568.544,924.694,-6.244
570.824,924.805,-6.284
575.158,924.430,-6.321
577.349,924.307,-6.352
579.610,924.007,-6.391
584.028,923.820,-6.428
588.267,924.710,-6.459
590.414,924.667,-6.501
594.781,925.762,-6.556
597.048,926.395,-6.595
601.317,926.987,-6.637
603.309,927.069,-6.669
607.552,927.102,-6.698
609.583,927.191,-6.718
612.020,927.055,-6.743
616.446,926.913,-6.767
620.725,926.883,-6.798
623.069,926.699,-6.818
625.184,926.824,-6.850
629.913,926.475,-6.878
634.410,926.169,-6.910
636.579,926.899,-6.938
638.799,926.608,-6.977
643.135,926.721,-7.000
645.322,926.493,-7.037
647.330,925.900,-7.075
653.910,925.165,-7.106
656.287,925.742,-7.139
658.480,924.927,-7.175
662.933,925.755,-7.201
664.881,925.263,-7.214
668.895,925.679,-7.246
672.982,925.346,-7.271
675.041,924.758,-7.282
677.144,924.126,-7.303
681.494,923.310,-7.328
685.722,923.857,-7.348
689.584,924.435,-7.365
693.627,924.487,-7.390
695.682,925.070,-7.405
697.778,925.232,-7.432
702.211,925.752,-7.456
704.519,925.724,-7.476
706.900,925.715,-7.494
711.379,926.472,-7.522
715.450,927.466,-7.545
719.845,927.215,-7.563
721.867,926.455,-7.583
726.160,926.789,-7.616
728.165,926.756,-7.633
732.437,927.062,-7.652
734.348,927.469,-7.672
736.627,927.437,-7.703
738.803,927.379,-7.722
743.179,927.112,-7.744
747.411,926.804,-7.762
749.711,926.904,-7.780
754.062,925.930,-7.798
758.165,925.551,-7.817
760.437,925.847,-7.838
764.586,925.669,-7.876
61.151,961.279,2.755
61.663,960.725,2.710
62.482,959.948,2.613
63.841,959.018,2.480
65.358,958.266,2.296
67.210,957.722,2.142
69.612,957.454,1.837
72.331,957.564,1.529
74.652,957.932,1.440
76.822,958.411,1.365
79.107,958.826,1.280
81.736,959.200,1.072
84.649,959.406,0.889
87.511,959.503,0.758
90.212,959.476,0.610
92.796,959.393,0.347
95.492,959.300,0.104
97.914,959.226,-0.123
101.999,959.137,-0.550
104.098,959.040,-0.846
108.912,958.750,-1.141
110.769,958.561,-1.383
114.578,958.319,-1.694
116.778,958.103,-1.950
121.283,957.623,-2.219
123.291,957.562,-2.449
127.258,957.555,-2.638
129.505,957.568,-2.740
134.117,957.645,-2.849
136.294,957.714,-2.906
138.519,957.800,-2.930
142.515,957.717,-2.924
144.113,957.736,-2.923
145.629,957.750,-2.904
148.174,957.962,-2.928
151.556,958.058,-3.009
155.920,957.929,-3.156
158.313,957.598,-3.297
163.472,957.342,-3.505
169.021,957.188,-3.748
178.903,958.457,-3.794
186.436,959.320,-3.665
188.823,959.294,-3.711
196.111,960.220,-3.323
203.631,961.196,-2.586
205.896,962.150,-2.454
210.573,962.649,-2.193
213.105,962.836,-2.096
215.903,962.513,-2.073
220.705,963.217,-2.121
225.430,963.409,-2.194
227.849,963.253,-2.279
232.847,963.296,-2.386
235.173,963.226,-2.497
239.971,963.436,-2.607
242.292,963.388,-2.717
247.240,963.124,-2.848
249.773,962.911,-2.978
254.856,962.611,-3.114
257.538,962.398,-3.241
262.335,962.216,-3.386
264.660,962.309,-3.512
269.773,961.935,-3.636
272.321,961.879,-3.759
277.396,961.477,-3.903
279.674,961.493,-4.013
284.544,961.174,-4.146
287.148,961.147,-4.254
292.205,960.963,-4.360
294.595,960.940,-4.445
297.006,960.530,-4.536
302.048,960.264,-4.597
306.888,960.381,-4.654
309.271,960.598,-4.689
311.643,960.411,-4.714
314.248,960.173,-4.723
321.474,960.211,-4.724
323.726,960.158,-4.729
328.746,960.403,-4.730
331.352,959.815,-4.739
336.217,960.365,-4.743
338.727,960.040,-4.753
341.009,960.785,-4.740
345.927,960.471,-4.733
350.814,960.483,-4.703
353.098,960.664,-4.687
357.968,960.651,-4.655
360.604,960.862,-4.637
362.922,960.772,-4.613
367.934,960.961,-4.608
372.855,961.233,-4.591
375.374,961.274,-4.580
377.705,961.447,-4.565
382.607,961.669,-4.552
387.508,961.529,-4.512
392.454,961.029,-4.552
395.014,960.711,-4.627
397.232,960.710,-4.543
406.606,960.917,-4.630
411.453,960.758,-4.778
413.722,960.997,-4.735
418.331,961.094,-4.757
420.614,960.428,-4.736
425.340,960.659,-4.744
427.554,960.091,-4.766
430.015,960.520,-4.794
434.727,959.990,-4.813
437.192,960.149,-4.878
439.616,959.838,-4.949
444.293,960.070,-4.958
448.738,960.422,-4.976
453.557,960.779,-5.052
456.188,960.523,-5.103
461.154,960.613,-5.086
463.632,961.122,-5.108
468.193,961.558,-5.200
470.509,962.444,-5.225
475.324,962.824,-5.224
477.475,963.276,-5.269
484.785,963.329,-5.333
487.151,963.236,-5.336
491.711,962.493,-5.362
493.841,962.231,-5.405
496.229,962.035,-5.458
498.628,961.499,-5.500
503.677,960.818,-5.552
508.352,960.980,-5.594
510.826,960.605,-5.643
515.192,960.820,-5.688
517.560,960.779,-5.732
522.432,960.214,-5.751
527.142,959.318,-5.787
529.421,959.130,-5.817
534.168,958.149,-5.865
536.564,957.688,-5.854
561.319,957.092,-6.207
563.516,957.073,-6.239
568.157,957.339,-6.276
570.398,957.286,-6.308
572.551,957.588,-6.341
577.008,957.582,-6.356
579.144,957.797,-6.391
583.721,958.173,-6.418
586.090,958.041,-6.455
590.708,958.789,-6.493
593.144,958.545,-6.544
595.434,958.839,-6.572
599.917,959.214,-6.617
602.313,959.333,-6.644
609.387,959.730,-6.679
611.848,960.081,-6.703
614.021,960.149,-6.752
618.728,960.411,-6.786
623.451,960.736,-6.836
625.654,961.189,-6.879
630.384,961.526,-6.927
632.853,961.919,-6.949
637.596,962.612,-6.990
639.824,962.740,-7.013
642.164,963.047,-7.040
646.873,963.579,-7.062
651.506,964.055,-7.101
653.859,964.091,-7.113
658.329,963.733,-7.138
660.460,963.070,-7.162
662.715,962.675,-7.190
667.013,961.584,-7.218
671.507,961.037,-7.256
673.967,960.477,-7.276
678.635,959.783,-7.302
680.941,960.146,-7.327
683.064,959.696,-7.343
687.470,959.811,-7.369
689.750,959.713,-7.403
694.143,960.088,-7.434
698.391,960.113,-7.466
700.811,960.292,-7.487
705.530,959.971,-7.513
707.835,960.408,-7.526
712.388,960.526,-7.545
714.452,961.011,-7.559
716.915,960.871,-7.584
721.629,961.120,-7.596
724.022,961.056,-7.625
728.482,961.401,-7.652
733.044,961.161,-7.677
735.421,961.041,-7.699
737.778,960.515,-7.736
742.362,960.347,-7.754
